review_id,asin,product_title,reviewer_name,rating,review_title,body,verified_purchase,review_date
customer_review-R1MDJ8ZT1BGS62,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,M. Barbetta,3.0,"GreatComputer, but be warned ....","Lightweight, blazing fast, easy to use, battery life is incredible with the new Apple M1 chip.  A typical Great Apple product. However, there is only a Thunderbolt port, so you now have to go out and buy a cable to convert USB to thunderbolt (if you want to use a backup hard drive) or other USB items, AND, I had to buy yet another cable to sync my phone's lightning port to the thunderbolt port on the computer. Total $56. I LOVE Apple product, and worked for them in my caerer, but I would wait on buying this version until the software for it has been developed. UPDATE: After several months of using this computer, I have have found several things of concern: 1.  my notification center keeps disappearing, despite my constant reinstalling the widgets. 2.  my computer's calendar, reminders, and photo stream do not sync with my IOS devices (iPhone & iPad). If I add an item to calendar on my phone, it will appear on my mac but not vice versa. Reminders will not sync regardless of which device I originate the item on. I have contacted Apple support on all these issues and they cannot solve the problem. IT APPEARS THAT THE BUGS HAVE NOT BEEN WORKED OUT, YET.  THINGS ARE MADDENINGLY CLUNKY!",1,"Reviewed in the United States on December 3, 2020"
customer_review-RG9XLM0EAK8SM,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,Amanda,5.0,"Brand New, cyber Monday deal, AMAZING laptop",I’ve always wanted a MacBook since the super old ones first came out but I never had the money. Now I’m obviously not a kid anymore so I make my own money and was able to afford this for my classes that start soon. I found a great deal on cyber Monday and I’ve been using this computer for over a month now. Have zero problems and I’m just in love with how sleek it looks and feels. I’m huge on apple products so that’s also a plus is how easy it is to use. I’ve been watching some Netflix on it as well sometimes and the sounds quality and screen quality are amazing. 10/10. I was hesitant from other reviews saying it was musty smelling or used but mine was brand new and wasn’t smelly.,1,"Reviewed in the United States on January 6, 2023"
customer_review-R30K8WV9E0L0E2,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,Nolavet504,5.0,great product i enjoy my base m1 in 2024,this is all you need this device runs and do all i need daily. for the average perosn we dont need much more. the m1 is ver capable device and storage if ou use i cloud really sint a issue. even if ou need more a eternal is so easy to add and will still be more storage fro the price then buying it from apple. i use my m1 daily as my main device outisde of my iphone 15 pro max,1,"Reviewed in the United States on June 15, 2024"
customer_review-RAG8JTM62ILKP,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,Ethan Jams Miller,4.0,Your nice working pal,"I used this laptop heavily for a year, and it has been excellent. It’s lightweight, and aside from specialized tasks like video editing or Photoshop design work, it is more than sufficient for everyday use. Another point worth highlighting is that it holds its value very well.",1,"Reviewed in the United States on December 29, 2025"
customer_review-R2RL5RTR5J7IMS,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,Kevin,5.0,A computer worth buying,"Ill be honest, i wasnt into apple products like that till i got the iphone and then i wanted to try out the macbook. The reason why i got a macbook is because my windows laptop wasnt getting the battery life that i had wanted. I was only getting like 4 to 6 hours on it and i have to keep putting on a charger after a while and i wanted something that will last all day and all without constantly worrying about putting it on a charger. And i wanted to try out the macbook and to be honest, it going great and i have to get used to it because its different from the other computer i have. But the battery life is awesome and i can get through a whole day without worrying about charging it often. I have yet to charge it but once when i got the computer and at the time of this review i still havent charge it. And the standby time is great too as well. The screen quality is great too as well and i like how it looks. I will still keep my other computer but this macbook will be my go to for now on because i want to do work and all and i wanted something that will last all day. Good job apple and yall did your thing.",1,"Reviewed in the United States on April 12, 2024"
customer_review-RASSOG2PXIMS8,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,Dimitri C.,5.0,Back to Apple,"Not long ago I decided to get far from Apple products because some work necessities I couldn't cover with an iPhone and a Mac. The limitation of the Iphone for some advanced features (like dual SIM and the possibility to flash OS images from a ssd) and the need to use bootcamp in the Mac made me jump to an android phone and a windows computer. I had a Samsung s10+ and a Huawei Matebook pro with windows and linux. Both devices are impeccable. Really made my work easier in so many aspects. But as time passed my life wasn't getting simpler like it was with my Iphone and my Mac. Apple products work flawlessly between each other and there are always new implementations that simplifies everyday life. Quality of this products and its software is incredible. Although other products have better capabilities ( for example my Matebook outperforms this MacBook Air m1 and has a much better quality screen) they lack the simplicity and stability. Being all this said, The MacBook Air M1 is a really great laptop. The most basic version which is the one I bought is blazing fast, stable and with a great battery life (much better than the Huawei Matebook pro). Also its absolute silent and fresh. Its doesn't get hot at all. To make my work easier I had to pay for some software that saddly I was denied to pay on the Mac at the beginning.  Apple products are expensive but I've learned that in the long run they are worth it. Life is about time and how you spend it and apple definitely focus its effort to simplify the time you use to do a task. I wanted to share my story in case you are in a situation like I had. If you have an iPhone and other Apple products don't doubt. Buy a Macbook Air M1. I still have a beefy windows machine for gaming, rendering, and other things. But most of the time I rather work in my new MacBook.",1,"Reviewed in the United States on April 4, 2021"
customer_review-R3HKENLD512ATM,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,Didi,4.0,Love Apple but this is disappointing...,"I’m a big Apple fan. I usually use Macbook Pros for work. I decided to get the Air for the days when I don’t need the Pro with me. I like the size and the weight, but there are little glitches here and there that are just very annoying to me. Photos can’t crop more than two pictures at the time without glitches. I do the same on the Pro, no problem. This is easy work and has nothing to do with how ‘powerful’ your computer is. I’m talking about cropping regular phone size pics for social media. No filters or animations or anything like this. It can’t do that. Sometimes when you try to write a post on social media, the space bar moves cursor up as an arrow, rather than a space, usually when you get to the second paragraph of your post. I haven’t noticed this in Pages, just social media. These are small things but when you’re in a hurry, they can be very annoying. The button to change languages is very temperamental, sometimes works, sometimes doesn’t. If you’re trying to write a social media post in two different languages, good luck. You have to select outside of the post pop-up in order to change your language every single time. And IDK, it might be just mine that is doing this, but it’s making me stay away from everything Air. As far as Amazon shipment, delivery and so on, no complains. Everything was as expected for this item.",1,"Reviewed in the United States on March 28, 2023"
customer_review-R38MBKZ23ARFEA,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,Rozzer,3.0,Not impressed by the changes from my old 2013 MacBook Air,"This is a good laptop in good condition. My gripe with it is the size, the weight, lack of ports and mostly the USB-C charger cord and port. I had the smaller 11” and didn’t know they’d discontinued them in 2016. I also wasn’t aware they stopped using the magnetic charger in the MacBook Air but I think they have reinstated it in the Pro version. I have to lift the heavy laptop off the table to find the tiny port hole and the connector on the charging cord feels so cheap I doubt it will last long. I knew the cord itself was super cheap (like something from the dollar store) and, sure enough it frayed really badly at the connector end in two months of use. Apple replaced it but it’s going to be an ongoing problem. I also suspect there will be problems with the port in the laptop itself. That was a flaw in a great tablet my Mum had in the UK. They tended to get out of shape and stop working. I travel with a (heavy) portable oxygen concentrator, heavy batteries and charger etc so weight is very important to me. I was shocked at the 13” square screen and the additional weight. Plus I had to buy a multi connector convertor for plugging in the USB-C charger, iPhone, DVR etc. There is only one other port and a hole for old style earbuds. I am just in shock. How could they take a great product and mess it up so badly. It wasn't even a particularly good sale price in the Prime 2-day Sale.",1,"Reviewed in the United States on April 26, 2025"
customer_review-R2SPHW02XMFSIA,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,Marc Adams,4.0,"Exceptional little laptop, with incredible battery life.","It’s been a few years since I’ve purchased a MacBook as I have anas I have been using windows laptops the past seven or eight years. My intent for using this one was for a consulting business I am a part of doing teaching presentations, etc. I wanted something that was small and traveled easy but also durable. Using this was a pleasure from the keyboard to the color and clarity of the screen. It feels good in the hand and seems like a very premium and quality product  I use this laptop for a job one day recently and literally at full brightness for around 8 1/2 hours on its battery. What I found is I liked it so much that I added more applications to make this my daily laptop but the standard 8 GB it came with just wasn’t enough. I was getting RAM full warnings at least once or twice a day. I have since given this laptop to my wife who had a 2011 Air and have purchased a new 16 GB M2 version for myself. As nice and robust, and as good looking as this laptop, is I highly recommend it but if you think for a moment that you might need extra ram, go ahead and bump up to the next level. in my opinion, this is the best $1000 laptop on the market with the best battery life and quality overall.",1,"Reviewed in the United States on December 23, 2022"
customer_review-R2ECSS6A7BYY69,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,Keisha Walker,5.0,Great memory and great size,"I’ve had this laptop a couple years now. It’s held up well. Has plenty of memory for school and work. Battery life is not bad. Size is right in the middle so it fits perfectly in my laptop bag. Thin, doesn’t take up too much space.",1,"Reviewed in the United States on January 16, 2026"
customer_review-R1VKGRSK141ZJR,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,JustHere,5.0,It's a MacBook,"I'm no tech expert. The last laptop I owned was a 2015 MacBook Pro (13-inch), which I used daily until the battery became too weak to hold a charge for more than a couple of hours. That's normal after you've gone through the standard 1000 recharge cycles and seven years of use. It served me well. I pretty much only use this thing to write Amazon reviews and so far it's doing the job well. I will say the Air is the lowest model of the MacBooks and I bought the 2020 M1 model rather than the newest one available for 2022. Going from a 2015 Pro, I noticed this machine is noticeably stronger in performance. It's also lighter and quieter because it has no cooling fans (doesn't really heat up so it doesn't need them). My only real complaint I'll say at this point is the lack of ports. You get two USB-C ports and a regular headphone jack. I'm glad they at least decided to keep the headphone jack. So you'll most likely need to buy a dongle or some adapter to expand your ports which then makes the laptop clunky and less portable. I'll finish with this - if you don't know the pros and cons of buying an Apple vs non-Apple (usually Windows-based) laptop, definitely look that up. There are basics you should know like Apple is not gaming-friendly and installing software in their OS vs Windows is quite different.",1,"Reviewed in the United States on December 29, 2022"
customer_review-R37FOPEH3LWA3F,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,Jackie,5.0,Buy this laptop! You won’t be disappointed.,"I love this little computer! When I was looking for a laptop to buy, I almost went with a used, older MacBook Air. I decided to just spend the extra money and get a brand new computer and the newest model and I’m so happy I did because Apple’s M1 chip is impressive. After two months of owning this laptop, I think my favorite thing is the battery life. For lighter tasks (web browsing, listening to music, steaming Netflix etc), the battery could last the entire day, and I love how I can take this thing anywhere with me without having to lug a charger around as well. For heavier tasks, it of course doesn’t last all day but you get a lot of hours out of the battery. It rarely gets hot, and doesn’t even have a fan, so you know how efficient that chip is running. I also love the fanless design because I can have it with me in my bed or anywhere and not worry about blocking vents or getting dog hair in those fans. I don’t use it for anything crazy, mainly just work and personal stuff, along with frequent streaming and occasionally I’ll fire up the Sims 4 (and it runs beautifully by the way). But I’m never not impressed by how quick it is, opens applications almost instantly and wakes instantly. Also, I am new to Mac with this purchase but have owned iPhones for a decade and I love the seamless integration jumping between applications on your laptop and phone. So far I’m loving Big Sur and basically this is just a laptop that would be great for almost anyone.",1,"Reviewed in the United States on April 4, 2021"
customer_review-R2LPKYKZ0TU2WI,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,8Matt8,5.0,Great Buy!,This laptop has been an absolute pleasure from purchase thru today. Initially it had issues taking an update. I put it away out of anguish because it was brand new and felt like a total dud. I turned it on two months later and it offered up a new update. Fixed everything! This device is a beast for its size and weight. Great buy.,1,"Reviewed in the United States on December 3, 2025"
customer_review-R2S9ZUP81FT8IN,B08N5LNQCX,Precision Vertical Wireless Mouse with Thumb Rest,Che,5.0,Read any of the other 5 star reviews and know that everything they say is true.,"This is honestly an excellent machine. Not even interested in discussing ""cons"" because there aren't any if you  weigh up the price point fairly for what is arguably the best ultra portable laptop on the market right now (July 21') and I don't mean the fastest. The ""only two"" thunderbolt slots can be dongled out to the max. If you want a second or third monitor setup, get any ""display-link"" certified hub like the Dell 452-BCYT D6000 Universal Dock (pricey) or the WAVLINK USB 3.0 Universal Laptop Docking Station,USB C to 5K/ Dual 4K @60Hz Video (cheaper). The 7 cores of GPU on this model won't be noticed vs 8 cores. The machine is a beast. I'm using Lumafusion to process video (not even designed for MacOS but ports across from iPadOS) and it's 3X as fast as the iPad Pro that I own - 2019 Best laptop I've ever owned and I've owned two earlier MacBook pro's, a Mac mini, several windows laptops, and the Dell S2721Q 27 Inch 4K UHD monitor I purchased here is parked on top of the last windows machine I purchased. The 4K dell monitor is easily crisp enough for MacOS and I purchased the keyboard used and Magic Mouse (2) new, on Amazon. It's been a while since I've been on MacOS and would describe it as wonderful to use and look at, after coming from windows 10. Sidecar is also amazing (using the iPad Pro to the right for that) If you're shopping for a laptop or a Mac laptop, this is a good option. You'll love it. Nuff said.",1,"Reviewed in the United States on July 28, 2021"
